apparentTemperature,cloudCover,datetime,dewPoint,humidity,icon,lat,long,precipType,station_id,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
12.87,,2018-10-08 08:00:00,2.01,0.48,clear-day,39.929,116.417,rain,dongsi_aq,Clear,12.87,1538956800,,10.01,0.0,,4.01
15.87,,2018-10-08 09:00:00,0.02,0.34,clear-day,39.929,116.417,rain,dongsi_aq,Clear,15.87,1538960400,,10.01,0.0,,3.0
18.87,,2018-10-08 10:00:00,-1.99,0.24,clear-day,39.929,116.417,rain,dongsi_aq,Clear,18.87,1538964000,,10.01,350.0,,3.0
20.88,,2018-10-08 11:00:00,-5.98,0.16,clear-day,39.929,116.417,rain,dongsi_aq,Clear,20.88,1538967600,,10.01,311.0,10.0,4.01
20.88,,2018-10-08 12:00:00,-6.98,0.15,clear-day,39.929,116.417,rain,dongsi_aq,Clear,20.88,1538971200,,10.01,290.0,10.0,6.0
20.88,,2018-10-08 13:00:00,-7.97,0.14,wind,39.929,116.417,rain,dongsi_aq,Breezy,20.88,1538974800,,10.01,290.0,,7.0
21.88,,2018-10-08 14:00:00,-6.98,0.14,clear-day,39.929,116.417,rain,dongsi_aq,Clear,21.88,1538978400,,10.01,341.0,11.0,6.0
22.86,,2018-10-08 15:00:00,-7.97,0.12,clear-day,39.929,116.417,rain,dongsi_aq,Clear,22.86,1538982000,,10.01,330.0,,4.01
21.88,,2018-10-08 16:00:00,-6.98,0.14,clear-day,39.929,116.417,rain,dongsi_aq,Clear,21.88,1538985600,,10.01,330.0,,3.0
21.88,,2018-10-08 17:00:00,-6.98,0.14,clear-day,39.929,116.417,rain,dongsi_aq,Clear,21.88,1538989200,,10.01,290.0,8.99,3.0
19.87,,2018-10-08 18:00:00,-6.98,0.16,clear-night,39.929,116.417,rain,dongsi_aq,Clear,19.87,1538992800,0.0,10.01,281.0,8.99,2.0
10.87,,2018-10-08 19:00:00,4.01,0.63,clear-night,39.929,116.417,rain,dongsi_aq,Clear,10.87,1538996400,0.0,,281.0,,2.0
15.87,,2018-10-08 20:00:00,0.02,0.34,clear-night,39.929,116.417,rain,dongsi_aq,Clear,15.87,1539000000,0.0,10.01,341.0,,4.01
16.87,,2018-10-08 21:00:00,-1.98,0.28,clear-night,39.929,116.417,rain,dongsi_aq,Clear,16.87,1539003600,0.0,10.01,290.0,,3.0
16.87,,2018-10-08 22:00:00,-1.98,0.28,wind,39.929,116.417,rain,dongsi_aq,Breezy,16.87,1539007200,0.0,10.01,320.0,10.0,7.0
14.87,,2018-10-08 23:00:00,0.02,0.36,wind,39.929,116.417,rain,dongsi_aq,Breezy,14.87,1539010800,0.0,10.01,320.0,14.0,8.99
11.87,,2018-10-09 00:00:00,3.01,0.55,clear-night,39.929,116.417,rain,dongsi_aq,Clear,11.87,1539014400,0.0,10.01,0.0,,6.0
6.49,,2018-10-09 01:00:00,6.0,0.77,wind,39.929,116.417,rain,dongsi_aq,Breezy,9.87,1539018000,0.0,10.01,0.0,,8.0
7.42,,2018-10-09 02:00:00,4.01,0.67,clear-night,39.929,116.417,rain,dongsi_aq,Clear,9.87,1539021600,0.0,10.01,0.0,,5.0
6.62,,2018-10-09 03:00:00,4.01,0.72,clear-night,39.929,116.417,rain,dongsi_aq,Clear,8.87,1539025200,0.0,10.01,350.0,,4.01
6.18,,2018-10-09 04:00:00,3.01,0.67,clear-night,39.929,116.417,rain,dongsi_aq,Clear,8.87,1539028800,0.0,10.01,350.0,,5.0
4.15,,2018-10-09 05:00:00,2.0,0.71,clear-night,39.929,116.417,rain,dongsi_aq,Clear,6.87,1539032400,0.0,10.01,350.0,,4.01
6.77,,2018-10-09 06:00:00,-2.97,0.4,wind,39.929,116.417,rain,dongsi_aq,Breezy,9.87,1539036000,0.0,10.01,330.0,,7.0
10.87,,2018-10-09 07:00:00,-5.97,0.3,wind,39.929,116.417,rain,dongsi_aq,Breezy,10.87,1539039600,,10.01,330.0,,10.0
13.87,,2018-10-09 08:00:00,-5.97,0.25,wind,39.929,116.417,rain,dongsi_aq,Breezy,13.87,1539043200,,10.01,311.0,,8.0
12.87,,2018-10-09 09:00:00,-5.97,0.26,wind,39.929,116.417,rain,dongsi_aq,Breezy,12.87,1539046800,,10.01,311.0,,8.99
11.87,,2018-10-09 10:00:00,-6.97,0.26,wind,39.929,116.417,rain,dongsi_aq,Breezy,11.87,1539050400,,10.01,311.0,13.0,8.0
14.87,,2018-10-09 11:00:00,-7.97,0.2,wind,39.929,116.417,rain,dongsi_aq,Breezy,14.87,1539054000,,10.01,311.0,16.0,10.0
14.87,,2018-10-09 12:00:00,-8.95,0.18,wind,39.929,116.417,rain,dongsi_aq,Breezy,14.87,1539057600,,10.01,300.0,16.0,10.0
15.87,,2018-10-09 13:00:00,-7.97,0.19,wind,39.929,116.417,rain,dongsi_aq,Breezy,15.87,1539061200,,10.01,320.0,16.0,10.0
15.87,,2018-10-09 14:00:00,-8.95,0.17,wind,39.929,116.417,rain,dongsi_aq,Breezy,15.87,1539064800,,10.01,300.0,16.0,11.0
15.87,,2018-10-09 15:00:00,-9.97,0.16,wind,39.929,116.417,rain,dongsi_aq,Breezy,15.87,1539068400,,10.01,320.0,14.0,8.99
14.87,,2018-10-09 16:00:00,-8.95,0.18,wind,39.929,116.417,rain,dongsi_aq,Breezy,14.87,1539072000,,10.01,341.0,13.0,7.0
13.87,,2018-10-09 17:00:00,-8.95,0.2,wind,39.929,116.417,rain,dongsi_aq,Breezy,13.87,1539075600,,10.01,341.0,12.0,7.0
12.87,,2018-10-09 18:00:00,-9.97,0.19,clear-night,39.929,116.417,rain,dongsi_aq,Clear,12.87,1539079200,0.0,,,,
11.87,,2018-10-09 19:00:00,-9.97,0.21,wind,39.929,116.417,rain,dongsi_aq,Breezy,11.87,1539082800,0.0,10.01,341.0,,8.0
7.83,,2018-10-09 20:00:00,-8.95,0.26,clear-night,39.929,116.417,rain,dongsi_aq,Clear,9.87,1539086400,0.0,10.01,0.0,,4.01
7.07,,2018-10-09 21:00:00,-8.95,0.26,clear-night,39.929,116.417,rain,dongsi_aq,Clear,9.87,1539090000,0.0,10.01,0.0,,6.0
5.39,,2018-10-09 22:00:00,-7.97,0.32,clear-night,39.929,116.417,rain,dongsi_aq,Clear,7.87,1539093600,0.0,10.01,350.0,,4.01
4.38,,2018-10-09 23:00:00,-5.97,0.42,clear-night,39.929,116.417,rain,dongsi_aq,Clear,5.87,1539097200,0.0,10.01,0.0,,2.0
2.06,,2018-10-10 00:00:00,-2.98,0.61,clear-night,39.929,116.417,rain,dongsi_aq,Clear,3.88,1539100800,0.0,10.01,350.0,,2.0
3.55,,2018-10-10 01:00:00,-4.97,0.46,clear-night,39.929,116.417,rain,dongsi_aq,Clear,5.87,1539104400,0.0,10.01,270.0,,3.0
3.88,,2018-10-10 02:00:00,-2.98,0.61,clear-night,39.929,116.417,rain,dongsi_aq,Clear,3.88,1539108000,0.0,10.01,,,
2.87,,2018-10-10 03:00:00,-1.01,0.76,clear-night,39.929,116.417,rain,dongsi_aq,Clear,2.87,1539111600,0.0,10.01,,,0.0
0.88,,2018-10-10 04:00:00,-1.01,0.76,clear-night,39.929,116.417,rain,dongsi_aq,Clear,2.87,1539115200,0.0,10.01,0.0,,2.0
2.06,,2018-10-10 05:00:00,-2.98,0.61,clear-night,39.929,116.417,rain,dongsi_aq,Clear,3.88,1539118800,0.0,10.01,341.0,,2.0
4.74,,2018-10-10 06:00:00,-2.97,0.49,clear-night,39.929,116.417,rain,dongsi_aq,Clear,6.87,1539122400,0.0,10.01,240.0,,3.0
6.71,,2018-10-10 07:00:00,-3.97,0.43,clear-day,39.929,116.417,rain,dongsi_aq,Clear,7.87,1539126000,,10.01,300.0,,2.0
7.88,,2018-10-10 08:00:00,-3.97,0.4,clear-day,39.929,116.417,rain,dongsi_aq,Clear,8.87,1539129600,,10.01,341.0,,2.0
12.87,,2018-10-10 09:00:00,-3.97,0.31,clear-day,39.929,116.417,rain,dongsi_aq,Clear,12.87,1539133200,,10.01,350.0,,3.0
13.87,,2018-10-10 10:00:00,-2.97,0.31,clear-day,39.929,116.417,rain,dongsi_aq,Clear,13.87,1539136800,,10.01,311.0,,3.0
15.87,,2018-10-10 11:00:00,-4.97,0.23,clear-day,39.929,116.417,rain,dongsi_aq,Clear,15.87,1539140400,,10.01,330.0,,3.0
14.87,,2018-10-10 12:00:00,-5.97,0.23,clear-day,39.929,116.417,rain,dongsi_aq,Clear,14.87,1539144000,,10.01,320.0,,3.0
16.87,,2018-10-10 13:00:00,-6.97,0.19,clear-day,39.929,116.417,rain,dongsi_aq,Clear,16.87,1539147600,,10.01,341.0,,3.0
15.87,,2018-10-10 14:00:00,-5.97,0.22,clear-day,39.929,116.417,rain,dongsi_aq,Clear,15.87,1539151200,,10.01,350.0,,2.0
15.87,,2018-10-10 15:00:00,-6.97,0.2,clear-day,39.929,116.417,rain,dongsi_aq,Clear,15.87,1539154800,,10.01,11.0,,3.0
15.87,,2018-10-10 16:00:00,-6.97,0.2,clear-day,39.929,116.417,rain,dongsi_aq,Clear,15.87,1539158400,,10.01,11.0,,3.0
14.87,,2018-10-10 17:00:00,-4.97,0.25,clear-day,39.929,116.417,rain,dongsi_aq,Clear,14.87,1539162000,,10.01,30.0,,2.0
9.03,,2018-10-10 18:00:00,-1.0,0.47,clear-night,39.929,116.417,rain,dongsi_aq,Clear,9.87,1539165600,0.0,10.01,30.0,,2.0
6.71,,2018-10-10 19:00:00,0.02,0.58,clear-night,39.929,116.417,rain,dongsi_aq,Clear,7.87,1539169200,0.0,10.01,11.0,,2.0
7.16,,2018-10-10 20:00:00,-3.97,0.4,clear-night,39.929,116.417,rain,dongsi_aq,Clear,8.87,1539172800,0.0,10.01,0.0,,3.0
5.96,,2018-10-10 21:00:00,-2.97,0.46,clear-night,39.929,116.417,rain,dongsi_aq,Clear,7.87,1539176400,0.0,10.01,0.0,,3.0
5.54,,2018-10-10 22:00:00,-1.98,0.53,clear-night,39.929,116.417,rain,dongsi_aq,Clear,6.87,1539180000,0.0,10.01,0.0,,2.0
5.54,,2018-10-10 23:00:00,-2.97,0.49,clear-night,39.929,116.417,rain,dongsi_aq,Clear,6.87,1539183600,0.0,10.01,350.0,,2.0
2.06,,2018-10-11 01:00:00,-1.01,0.7,clear-night,39.929,116.417,rain,dongsi_aq,Clear,3.88,1539190800,0.0,10.01,350.0,,2.0
3.21,,2018-10-11 02:00:00,-2.97,0.57,clear-night,39.929,116.417,rain,dongsi_aq,Clear,4.87,1539194400,0.0,10.01,341.0,,2.0
3.21,,2018-10-11 03:00:00,-2.97,0.57,clear-night,39.929,116.417,rain,dongsi_aq,Clear,4.87,1539198000,0.0,10.01,0.0,,2.0
0.88,,2018-10-11 04:00:00,-1.99,0.7,clear-night,39.929,116.417,rain,dongsi_aq,Clear,2.87,1539201600,0.0,10.01,0.0,,2.0
1.87,,2018-10-11 05:00:00,-1.01,0.81,clear-night,39.929,116.417,rain,dongsi_aq,Clear,1.87,1539205200,0.0,10.01,0.0,,1.0
1.87,,2018-10-11 06:00:00,-1.01,0.81,clear-night,39.929,116.417,rain,dongsi_aq,Clear,1.87,1539208800,0.0,10.01,320.0,,1.0
0.88,,2018-10-11 07:00:00,0.02,0.81,clear-day,39.929,116.417,rain,dongsi_aq,Clear,2.87,1539212400,,10.01,0.0,,2.0
7.88,,2018-10-11 08:00:00,-1.0,0.5,clear-day,39.929,116.417,rain,dongsi_aq,Clear,8.87,1539216000,,10.01,11.0,,2.0
12.87,,2018-10-11 09:00:00,-4.97,0.28,clear-day,39.929,116.417,rain,dongsi_aq,Clear,12.87,1539219600,,10.01,330.0,,3.0
14.87,,2018-10-11 10:00:00,-4.97,0.25,clear-day,39.929,116.417,rain,dongsi_aq,Clear,14.87,1539223200,,10.01,320.0,,3.0
15.87,,2018-10-11 11:00:00,-5.97,0.22,clear-day,39.929,116.417,rain,dongsi_aq,Clear,15.87,1539226800,,10.01,341.0,,2.0
15.87,,2018-10-11 12:00:00,-5.97,0.22,clear-day,39.929,116.417,rain,dongsi_aq,Clear,15.87,1539230400,,10.01,311.0,8.0,3.0
16.87,,2018-10-11 13:00:00,-5.97,0.2,clear-day,39.929,116.417,rain,dongsi_aq,Clear,16.87,1539234000,,10.01,290.0,8.0,2.0
16.87,,2018-10-11 14:00:00,-4.97,0.22,clear-day,39.929,116.417,rain,dongsi_aq,Clear,16.87,1539237600,,10.01,290.0,,2.0
17.87,,2018-10-11 15:00:00,-4.97,0.21,clear-day,39.929,116.417,rain,dongsi_aq,Clear,17.87,1539241200,,10.01,20.0,,2.0
17.87,,2018-10-11 16:00:00,-5.98,0.19,clear-day,39.929,116.417,rain,dongsi_aq,Clear,17.87,1539244800,,10.01,170.0,,2.0
16.87,,2018-10-11 17:00:00,-3.97,0.24,clear-day,39.929,116.417,rain,dongsi_aq,Clear,16.87,1539248400,,10.01,150.0,,3.0
10.87,,2018-10-11 18:00:00,2.01,0.54,clear-night,39.929,116.417,rain,dongsi_aq,Clear,10.87,1539252000,0.0,10.01,150.0,,2.0
10.87,,2018-10-11 19:00:00,-1.0,0.44,clear-night,39.929,116.417,rain,dongsi_aq,Clear,10.87,1539255600,0.0,10.01,170.0,,2.0
10.87,,2018-10-11 20:00:00,-1.0,0.44,clear-night,39.929,116.417,rain,dongsi_aq,Clear,10.87,1539259200,0.0,10.01,191.0,,2.0
4.38,,2018-10-11 21:00:00,2.0,0.76,clear-night,39.929,116.417,rain,dongsi_aq,Clear,5.87,1539262800,0.0,10.01,101.0,,2.0
5.87,,2018-10-11 22:00:00,4.01,0.88,clear-night,39.929,116.417,rain,dongsi_aq,Clear,5.87,1539266400,0.0,10.01,71.0,,1.0
4.87,,2018-10-11 23:00:00,3.0,0.88,clear-night,39.929,116.417,rain,dongsi_aq,Clear,4.87,1539270000,0.0,10.01,50.0,,1.0
3.88,,2018-10-12 00:00:00,2.0,0.88,clear-night,39.929,116.417,rain,dongsi_aq,Clear,3.88,1539273600,0.0,10.01,80.0,,1.0
2.87,,2018-10-12 02:00:00,2.0,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,2.87,1539280800,0.0,10.01,41.0,,1.0
2.87,,2018-10-12 03:00:00,2.0,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,2.87,1539284400,0.0,10.01,,,0.0
0.88,,2018-10-12 04:00:00,2.0,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,2.87,1539288000,0.0,10.01,350.0,,2.0
2.87,,2018-10-12 05:00:00,2.0,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,2.87,1539291600,0.0,10.01,41.0,,1.0
2.87,,2018-10-12 06:00:00,2.0,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,2.87,1539295200,0.0,,,,
2.06,,2018-10-12 07:00:00,2.0,0.88,clear-day,39.929,116.417,rain,dongsi_aq,Clear,3.88,1539298800,,10.01,11.0,,2.0
6.71,,2018-10-12 08:00:00,4.01,0.77,clear-day,39.929,116.417,rain,dongsi_aq,Clear,7.87,1539302400,,10.01,11.0,,2.0
9.03,,2018-10-12 09:00:00,3.01,0.62,clear-day,39.929,116.417,rain,dongsi_aq,Clear,9.87,1539306000,,10.01,11.0,,2.0
12.87,,2018-10-12 10:00:00,3.01,0.51,clear-day,39.929,116.417,rain,dongsi_aq,Clear,12.87,1539309600,,10.01,,,
14.87,,2018-10-12 11:00:00,0.02,0.36,clear-day,39.929,116.417,rain,dongsi_aq,Clear,14.87,1539313200,,10.01,,,
16.87,,2018-10-12 12:00:00,0.02,0.32,clear-day,39.929,116.417,rain,dongsi_aq,Clear,16.87,1539316800,,10.01,101.0,,2.0
17.87,,2018-10-12 13:00:00,0.02,0.3,clear-day,39.929,116.417,rain,dongsi_aq,Clear,17.87,1539320400,,10.01,240.0,,2.0
18.87,,2018-10-12 14:00:00,-1.01,0.26,clear-day,39.929,116.417,rain,dongsi_aq,Clear,18.87,1539324000,,10.01,161.0,,3.0
18.87,,2018-10-12 15:00:00,-1.99,0.24,clear-day,39.929,116.417,rain,dongsi_aq,Clear,18.87,1539327600,,10.01,180.0,,4.01
18.87,,2018-10-12 16:00:00,-1.99,0.24,clear-day,39.929,116.417,rain,dongsi_aq,Clear,18.87,1539331200,,10.01,170.0,,5.0
17.87,,2018-10-12 17:00:00,-1.01,0.28,clear-day,39.929,116.417,rain,dongsi_aq,Clear,17.87,1539334800,,10.01,180.0,,3.0
10.87,,2018-10-12 18:00:00,4.01,0.63,clear-night,39.929,116.417,rain,dongsi_aq,Clear,10.87,1539338400,0.0,10.01,170.0,,3.0
8.87,,2018-10-12 19:00:00,5.0,0.77,clear-night,39.929,116.417,rain,dongsi_aq,Clear,8.87,1539342000,0.0,10.01,,,
7.87,,2018-10-12 20:00:00,6.0,0.88,clear-night,39.929,116.417,rain,dongsi_aq,Clear,7.87,1539345600,0.0,10.01,,,0.0
7.87,,2018-10-12 21:00:00,6.0,0.88,clear-night,39.929,116.417,rain,dongsi_aq,Clear,7.87,1539349200,0.0,10.01,101.0,,1.0
5.54,,2018-10-12 22:00:00,5.0,0.88,clear-night,39.929,116.417,rain,dongsi_aq,Clear,6.87,1539352800,0.0,10.01,71.0,,2.0
5.54,,2018-10-12 23:00:00,6.0,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,6.87,1539356400,0.0,10.01,71.0,,2.0
6.87,,2018-10-13 00:00:00,5.0,0.88,clear-night,39.929,116.417,rain,dongsi_aq,Clear,6.87,1539360000,0.0,10.01,,,
5.87,,2018-10-13 01:00:00,4.01,0.88,clear-night,39.929,116.417,rain,dongsi_aq,Clear,5.87,1539363600,0.0,,,,
4.87,,2018-10-13 02:00:00,4.01,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,4.87,1539367200,0.0,10.01,0.0,,1.0
4.87,,2018-10-13 03:00:00,4.01,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,4.87,1539370800,0.0,10.01,,,0.0
3.88,,2018-10-13 04:00:00,3.0,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,3.88,1539374400,0.0,10.01,,,0.0
4.87,,2018-10-13 05:00:00,4.01,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,4.87,1539378000,0.0,10.01,,,0.0
2.06,,2018-10-13 06:00:00,3.0,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,3.88,1539381600,0.0,10.01,0.0,,2.0
5.54,,2018-10-13 07:00:00,4.01,0.82,clear-day,39.929,116.417,rain,dongsi_aq,Clear,6.87,1539385200,,6.0,330.0,,2.0
8.35,,2018-10-13 08:00:00,4.01,0.67,clear-day,39.929,116.417,rain,dongsi_aq,Clear,9.87,1539388800,,8.0,330.0,,3.0
11.87,,2018-10-13 09:00:00,4.01,0.59,clear-day,39.929,116.417,rain,dongsi_aq,Clear,11.87,1539392400,,8.0,0.0,,2.0
14.87,,2018-10-13 10:00:00,4.01,0.48,clear-day,39.929,116.417,rain,dongsi_aq,Clear,14.87,1539396000,,8.0,320.0,,2.0
16.87,,2018-10-13 11:00:00,4.01,0.42,clear-day,39.929,116.417,rain,dongsi_aq,Clear,16.87,1539399600,,8.0,320.0,,2.0
17.87,,2018-10-13 12:00:00,4.01,0.4,clear-day,39.929,116.417,rain,dongsi_aq,Clear,17.87,1539403200,,8.0,,,
17.87,,2018-10-13 13:00:00,4.01,0.4,clear-day,39.929,116.417,rain,dongsi_aq,Clear,17.87,1539406800,,8.0,210.0,,3.0
18.87,,2018-10-13 14:00:00,4.01,0.37,clear-day,39.929,116.417,rain,dongsi_aq,Clear,18.87,1539410400,,7.0,210.0,,3.0
19.87,,2018-10-13 15:00:00,4.01,0.35,clear-day,39.929,116.417,rain,dongsi_aq,Clear,19.87,1539414000,,6.0,140.0,,3.0
18.87,,2018-10-13 16:00:00,4.01,0.37,clear-day,39.929,116.417,rain,dongsi_aq,Clear,18.87,1539417600,,6.0,170.0,,2.0
15.87,,2018-10-13 17:00:00,8.0,0.6,clear-day,39.929,116.417,rain,dongsi_aq,Clear,15.87,1539421200,,8.0,140.0,,1.0
11.87,,2018-10-13 18:00:00,8.01,0.77,clear-night,39.929,116.417,rain,dongsi_aq,Clear,11.87,1539424800,0.0,6.0,170.0,,2.0
10.87,,2018-10-13 19:00:00,8.01,0.83,clear-night,39.929,116.417,rain,dongsi_aq,Clear,10.87,1539428400,0.0,6.0,,,0.0
9.87,,2018-10-13 20:00:00,8.01,0.88,clear-night,39.929,116.417,rain,dongsi_aq,Clear,9.87,1539432000,0.0,6.0,,,0.0
7.88,,2018-10-13 21:00:00,8.01,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,8.87,1539435600,0.0,5.01,50.0,,2.0
8.87,,2018-10-13 22:00:00,8.01,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,8.87,1539439200,0.0,5.01,71.0,,1.0
7.87,,2018-10-13 23:00:00,6.99,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,7.87,1539442800,0.0,4.01,60.0,,1.0
7.87,,2018-10-14 00:00:00,6.99,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,7.87,1539446400,0.0,4.01,20.0,,1.0
7.87,,2018-10-14 01:00:00,6.99,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,7.87,1539450000,0.0,3.51,0.0,,1.0
7.87,,2018-10-14 02:00:00,6.99,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,7.87,1539453600,0.0,3.51,,,0.0
6.87,,2018-10-14 03:00:00,6.0,0.94,fog,39.929,116.417,rain,dongsi_aq,Foggy,6.87,1539457200,0.0,3.2,,,0.0
6.87,,2018-10-14 04:00:00,6.0,0.94,fog,39.929,116.417,rain,dongsi_aq,Foggy,6.87,1539460800,0.0,3.2,,,0.0
5.54,,2018-10-14 05:00:00,6.0,0.94,fog,39.929,116.417,rain,dongsi_aq,Foggy,6.87,1539464400,0.0,3.2,341.0,,2.0
5.54,,2018-10-14 06:00:00,6.87,1.0,fog,39.929,116.417,rain,dongsi_aq,Foggy,6.87,1539468000,0.0,2.99,0.0,,2.0
6.71,,2018-10-14 07:00:00,6.0,0.88,fog,39.929,116.417,rain,dongsi_aq,Foggy,7.87,1539471600,,2.99,0.0,,2.0
9.87,,2018-10-14 08:00:00,8.01,0.88,fog,39.929,116.417,rain,dongsi_aq,Foggy,9.87,1539475200,,2.8,,,0.0
11.87,,2018-10-14 09:00:00,8.01,0.77,fog,39.929,116.417,rain,dongsi_aq,Foggy,11.87,1539478800,,2.8,350.0,,2.0
14.87,,2018-10-14 10:00:00,8.01,0.63,clear-day,39.929,116.417,rain,dongsi_aq,Clear,14.87,1539482400,,3.51,0.0,,1.0
16.87,,2018-10-14 11:00:00,8.0,0.56,clear-day,39.929,116.417,rain,dongsi_aq,Clear,16.87,1539486000,,3.51,,,
17.87,,2018-10-14 12:00:00,6.99,0.49,clear-day,39.929,116.417,rain,dongsi_aq,Clear,17.87,1539489600,,3.51,60.0,,2.0
18.87,,2018-10-14 13:00:00,5.99,0.43,clear-day,39.929,116.417,rain,dongsi_aq,Clear,18.87,1539493200,,3.51,60.0,,2.0
19.87,,2018-10-14 14:00:00,5.99,0.4,clear-day,39.929,116.417,rain,dongsi_aq,Clear,19.87,1539496800,,3.51,,,
19.87,,2018-10-14 15:00:00,6.99,0.43,clear-day,39.929,116.417,rain,dongsi_aq,Clear,19.87,1539500400,,3.51,170.0,,2.0
19.87,,2018-10-14 16:00:00,6.99,0.43,clear-day,39.929,116.417,rain,dongsi_aq,Clear,19.87,1539504000,,3.51,170.0,,2.0
15.87,,2018-10-14 17:00:00,9.99,0.68,clear-day,39.929,116.417,rain,dongsi_aq,Clear,15.87,1539507600,,3.51,,,
12.87,,2018-10-14 18:00:00,9.99,0.83,clear-night,39.929,116.417,rain,dongsi_aq,Clear,12.87,1539511200,0.0,3.51,,,
11.87,,2018-10-14 19:00:00,9.99,0.88,clear-night,39.929,116.417,rain,dongsi_aq,Clear,11.87,1539514800,0.0,3.51,,,
11.87,,2018-10-14 20:00:00,9.99,0.88,clear-night,39.929,116.417,rain,dongsi_aq,Clear,11.87,1539518400,0.0,3.51,,,
11.87,,2018-10-14 21:00:00,10.99,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,11.87,1539522000,0.0,3.51,,,
11.87,,2018-10-14 22:00:00,10.99,0.94,clear-night,39.929,116.417,rain,dongsi_aq,Clear,11.87,1539525600,0.0,3.51,71.0,,1.0
11.87,,2018-10-14 23:00:00,9.99,0.88,fog,39.929,116.417,rain,dongsi_aq,Foggy,11.87,1539529200,0.0,3.2,71.0,,1.0
12.87,,2018-10-15 00:00:00,9.99,0.83,fog,39.929,116.417,rain,dongsi_aq,Foggy,12.87,1539532800,0.0,2.99,90.0,,2.0
11.87,,2018-10-15 01:00:00,9.99,0.88,clear-night,39.929,116.417,rain,dongsi_aq,Clear,11.87,1539536400,0.0,,,,
11.87,,2018-10-15 02:00:00,9.99,0.88,fog,39.929,116.417,rain,dongsi_aq,Foggy,11.87,1539540000,0.0,2.8,30.0,,1.0
11.87,,2018-10-15 03:00:00,9.99,0.88,fog,39.929,116.417,rain,dongsi_aq,Foggy,11.87,1539543600,0.0,2.8,71.0,,1.0
11.87,,2018-10-15 04:00:00,9.99,0.88,fog,39.929,116.417,rain,dongsi_aq,Foggy,11.87,1539547200,0.0,2.8,,,
10.87,,2018-10-15 05:00:00,9.99,0.94,fog,39.929,116.417,rain,dongsi_aq,Foggy,10.87,1539550800,0.0,2.8,,,
10.87,,2018-10-15 06:00:00,9.99,0.94,fog,39.929,116.417,rain,dongsi_aq,Foggy,10.87,1539554400,0.0,2.8,,,0.0
10.87,,2018-10-15 07:00:00,9.99,0.94,fog,39.929,116.417,rain,dongsi_aq,Foggy,10.87,1539558000,,2.8,20.0,,2.0
12.87,,2018-10-15 08:00:00,10.99,0.88,fog,39.929,116.417,rain,dongsi_aq,Foggy,12.87,1539561600,,3.2,350.0,,2.0
13.87,,2018-10-15 09:00:00,9.99,0.77,fog,39.929,116.417,rain,dongsi_aq,Foggy,13.87,1539565200,,2.99,20.0,,1.0
15.87,,2018-10-15 10:00:00,9.99,0.68,fog,39.929,116.417,rain,dongsi_aq,Foggy,15.87,1539568800,,3.2,341.0,,2.0
16.87,,2018-10-15 11:00:00,9.0,0.6,clear-day,39.929,116.417,rain,dongsi_aq,Clear,16.87,1539572400,,3.51,341.0,,2.0
16.87,,2018-10-15 12:00:00,8.0,0.56,clear-day,39.929,116.417,rain,dongsi_aq,Clear,16.87,1539576000,,,,,
16.87,0.44,2018-10-15 13:00:00,8.0,0.56,partly-cloudy-day,39.929,116.417,rain,dongsi_aq,Partly Cloudy,16.87,1539579600,4.0,4.01,,,
15.87,0.75,2018-10-15 14:00:00,9.99,0.68,partly-cloudy-day,39.929,116.417,rain,dongsi_aq,Mostly Cloudy,15.87,1539583200,2.0,3.51,30.0,,2.0
13.87,1.0,2018-10-15 15:00:00,10.99,0.83,fog,39.929,116.417,rain,dongsi_aq,Foggy,13.87,1539586800,1.0,3.11,11.0,,3.0
12.87,1.0,2018-10-15 16:00:00,9.99,0.83,fog,39.929,116.417,rain,dongsi_aq,Foggy,12.87,1539590400,1.0,3.11,20.0,,3.0
11.87,1.0,2018-10-15 17:00:00,10.99,0.94,fog,39.929,116.417,rain,dongsi_aq,Foggy,11.87,1539594000,0.0,3.11,0.0,,3.0
11.87,1.0,2018-10-15 18:00:00,9.99,0.88,fog,39.929,116.417,rain,dongsi_aq,Foggy,11.87,1539597600,0.0,3.11,0.0,,3.0
