,apparentTemperature,cloudCover,datetime,dewPoint,humidity,icon,lat,long,precipType,station_id,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
1,-15.43,,2018-12-24 01:00:00,-18.97,0.52,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1545584400,0.0,10.01,11.0,,2.0
2,-12.12,,2018-12-24 02:00:00,-19.95,0.52,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-12.12,1545588000,0.0,10.01,,,0.0
3,-13.14,,2018-12-24 03:00:00,-19.95,0.56,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-13.14,1545591600,0.0,10.01,,,0.0
4,-13.14,,2018-12-24 04:00:00,-19.95,0.56,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-13.14,1545595200,0.0,10.01,50.0,,1.0
5,-14.13,,2018-12-24 05:00:00,-18.98,0.67,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-14.13,1545598800,0.0,10.01,11.0,,1.0
6,-17.77,,2018-12-24 06:00:00,-17.97,0.67,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-13.14,1545602400,0.0,,0.0,,2.0
7,-17.77,,2018-12-24 07:00:00,-18.98,0.61,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-13.14,1545606000,0.0,10.01,350.0,,2.0
8,-20.48,,2018-12-24 08:00:00,-17.97,0.73,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-14.13,1545609600,,10.01,0.0,,3.0
9,-10.76,,2018-12-24 09:00:00,-16.96,0.45,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545613200,,10.01,341.0,,2.0
10,-9.65,,2018-12-24 10:00:00,-17.94,0.36,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1545616800,,10.01,341.0,,3.0
11,-3.11,,2018-12-24 11:00:00,-19.92,0.26,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1545620400,,10.01,,,
12,-1.45,,2018-12-24 13:00:00,-22.91,0.15,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1545627600,,10.01,191.0,,2.0
13,-0.28,,2018-12-24 14:00:00,-24.92,0.12,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1545631200,,10.01,210.0,,2.0
14,-1.26,,2018-12-24 15:00:00,-24.92,0.12,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1545634800,,10.01,180.0,,3.0
15,-3.22,,2018-12-24 16:00:00,-23.9,0.14,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1545638400,,10.01,170.0,,4.01
16,-3.78,,2018-12-24 17:00:00,-20.91,0.21,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1545642000,0.0,10.01,170.0,,2.0
17,-4.93,,2018-12-24 18:00:00,-19.92,0.24,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545645600,0.0,10.01,161.0,,2.0
18,-7.24,,2018-12-24 19:00:00,-18.94,0.28,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1545649200,0.0,10.01,170.0,,3.0
19,-9.59,,2018-12-24 20:00:00,-17.94,0.39,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545652800,0.0,7.0,161.0,,2.0
20,-7.12,,2018-12-24 21:00:00,-17.94,0.42,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545656400,0.0,7.0,,,
21,-10.12,,2018-12-24 22:00:00,-17.96,0.53,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-10.12,1545660000,0.0,7.0,,,0.0
22,-15.43,,2018-12-24 23:00:00,-17.96,0.57,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1545663600,0.0,7.0,60.0,,2.0
0,-11.13,,2018-12-25 00:00:00,-17.96,0.57,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1545667200,0.0,7.0,,,0.0
1,-10.12,,2018-12-25 01:00:00,-16.97,0.57,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-10.12,1545670800,0.0,7.0,11.0,,1.0
2,-11.13,,2018-12-25 02:00:00,-17.96,0.57,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1545674400,0.0,8.0,,,0.0
3,-16.88,,2018-12-25 03:00:00,-18.97,0.52,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1545678000,0.0,10.01,0.0,,3.0
4,-11.92,,2018-12-25 04:00:00,-18.96,0.41,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1545681600,0.0,10.01,330.0,,2.0
5,-15.76,,2018-12-25 05:00:00,-16.96,0.49,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1545685200,0.0,10.01,341.0,,6.0
6,-15.48,,2018-12-25 06:00:00,-17.95,0.49,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-9.11,1545688800,0.0,10.01,341.0,,4.01
7,-8.64,,2018-12-25 07:00:00,-18.94,0.26,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545692400,0.0,10.01,311.0,,7.0
8,-8.19,,2018-12-25 08:00:00,-19.92,0.22,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-1.14,1545696000,,10.01,311.0,,8.99
9,-5.2,,2018-12-25 09:00:00,-21.93,0.16,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,0.87,1545699600,,10.01,300.0,,8.0
10,-1.98,,2018-12-25 10:00:00,-21.92,0.15,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1545703200,,10.01,341.0,,4.01
11,-1.26,,2018-12-25 11:00:00,-20.91,0.17,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1545706800,,10.01,20.0,,3.0
12,-1.89,,2018-12-25 12:00:00,-23.9,0.11,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,3.89,1545710400,,10.01,330.0,14.99,10.0
13,-1.59,,2018-12-25 13:00:00,-24.91,0.1,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,3.89,1545714000,,10.01,311.0,14.99,8.99
14,0.01,,2018-12-25 14:00:00,-25.88,0.09,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,4.88,1545717600,,10.01,320.0,,8.0
15,-0.92,,2018-12-25 15:00:00,-23.9,0.11,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,3.89,1545721200,,10.01,300.0,,7.0
16,-2.22,,2018-12-25 16:00:00,-22.9,0.13,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,2.87,1545724800,,10.01,300.0,12.0,7.0
17,-5.68,,2018-12-25 17:00:00,-21.93,0.19,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1545728400,0.0,10.01,350.0,,4.01
18,-6.05,,2018-12-25 18:00:00,-20.92,0.22,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545732000,0.0,10.01,11.0,,3.0
19,-5.68,,2018-12-25 19:00:00,-20.91,0.21,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1545735600,0.0,10.01,0.0,,4.01
20,-7.38,,2018-12-25 20:00:00,-20.91,0.21,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-1.14,1545739200,0.0,10.01,11.0,,7.0
21,-7.57,,2018-12-25 21:00:00,-22.91,0.19,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545742800,0.0,10.01,20.0,,5.0
22,-8.11,,2018-12-25 22:00:00,-24.92,0.17,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1545746400,0.0,10.01,20.0,,4.01
23,-10.06,,2018-12-25 23:00:00,-27.89,0.14,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1545750000,0.0,10.01,20.0,8.99,5.0
0,-10.06,,2018-12-26 00:00:00,-25.9,0.16,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1545753600,0.0,10.01,30.0,11.0,5.0
1,-10.67,,2018-12-26 01:00:00,-26.89,0.15,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1545757200,0.0,10.01,30.0,11.0,6.0
2,-11.94,,2018-12-26 02:00:00,-26.89,0.16,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1545760800,0.0,10.01,30.0,,6.0
3,-11.81,,2018-12-26 03:00:00,-25.91,0.19,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545764400,0.0,10.01,30.0,,4.01
4,-10.86,,2018-12-26 04:00:00,-26.89,0.17,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545768000,0.0,10.01,41.0,,3.0
5,-13.04,,2018-12-26 05:00:00,-27.9,0.17,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545771600,0.0,10.01,11.0,,4.01
6,-13.04,,2018-12-26 06:00:00,-26.89,0.19,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545775200,0.0,10.01,20.0,,4.01
7,-13.82,,2018-12-26 07:00:00,-25.91,0.21,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545778800,0.0,10.01,11.0,,5.0
8,-13.26,,2018-12-26 08:00:00,-26.9,0.2,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1545782400,,10.01,30.0,,3.0
9,-13.82,,2018-12-26 09:00:00,-25.91,0.21,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545786000,,10.01,11.0,,5.0
10,-10.57,,2018-12-26 10:00:00,-25.9,0.18,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1545789600,,10.01,30.0,,4.01
11,-9.34,,2018-12-26 11:00:00,-25.9,0.16,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1545793200,,10.01,20.0,,4.01
12,-7.24,,2018-12-26 12:00:00,-27.89,0.13,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1545796800,,10.01,350.0,,3.0
13,-6.08,,2018-12-26 13:00:00,-26.89,0.14,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1545800400,,10.01,20.0,,2.0
14,-6.05,,2018-12-26 14:00:00,-26.88,0.13,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545804000,,10.01,320.0,,3.0
15,-4.93,,2018-12-26 15:00:00,-26.88,0.13,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545807600,,10.01,311.0,,2.0
16,-2.12,,2018-12-26 16:00:00,-26.88,0.13,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545811200,,10.01,,,
17,-4.11,,2018-12-26 17:00:00,-26.89,0.15,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1545814800,0.0,10.01,,,0.0
18,-7.12,,2018-12-26 18:00:00,-24.93,0.23,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545818400,0.0,10.01,,,0.0
19,-9.11,,2018-12-26 19:00:00,-23.92,0.29,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-9.11,1545822000,0.0,10.01,,,0.0
20,-10.12,,2018-12-26 20:00:00,-22.93,0.34,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-10.12,1545825600,0.0,10.01,20.0,,1.0
21,-11.13,,2018-12-26 21:00:00,-21.96,0.4,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1545829200,0.0,10.01,,,0.0
22,-9.11,,2018-12-26 22:00:00,-22.93,0.31,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-9.11,1545832800,0.0,10.01,,,
23,-13.04,,2018-12-26 23:00:00,-22.92,0.27,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545836400,0.0,10.01,350.0,,4.01
0,-14.44,,2018-12-27 00:00:00,-24.94,0.26,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-9.11,1545840000,0.0,10.01,350.0,,3.0
1,-15.58,,2018-12-27 01:00:00,-29.9,0.14,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-7.12,1545843600,0.0,10.01,350.0,,8.0
2,-15.07,,2018-12-27 02:00:00,-31.9,0.13,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1545847200,0.0,10.01,350.0,,5.0
3,-15.48,,2018-12-27 03:00:00,-27.91,0.2,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-9.11,1545850800,0.0,10.01,0.0,,4.01
4,-18.3,,2018-12-27 04:00:00,-31.91,0.15,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-10.12,1545854400,0.0,10.01,350.0,,6.0
5,-19.58,,2018-12-27 05:00:00,-32.87,0.15,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1545858000,0.0,10.01,350.0,,6.0
6,-19.58,,2018-12-27 06:00:00,-33.83,0.13,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1545861600,0.0,10.01,0.0,,6.0
7,-20.22,,2018-12-27 07:00:00,-33.83,0.13,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1545865200,0.0,10.01,341.0,,7.0
8,-20.08,,2018-12-27 08:00:00,-34.89,0.13,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-12.12,1545868800,,10.01,350.0,,5.0
9,-19.58,,2018-12-27 09:00:00,-34.88,0.12,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1545872400,,10.01,320.0,,6.0
10,-20.79,,2018-12-27 10:00:00,-34.88,0.12,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-11.13,1545876000,,10.01,311.0,13.0,8.0
11,-19.88,,2018-12-27 11:00:00,-34.88,0.1,wind,39.98694444,116.2905556,snow,hadian_meo,Windy,-9.11,1545879600,,10.01,320.0,17.0,12.0
12,-18.18,,2018-12-27 12:00:00,-33.82,0.1,wind,39.98694444,116.2905556,snow,hadian_meo,Windy,-8.12,1545883200,,10.01,320.0,18.0,11.0
13,-16.47,,2018-12-27 13:00:00,-34.87,0.09,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-7.12,1545886800,,10.01,330.0,16.0,10.0
14,-16.04,,2018-12-27 14:00:00,-33.82,0.1,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-7.12,1545890400,,10.01,300.0,14.0,8.99
15,-14.73,,2018-12-27 15:00:00,-33.82,0.09,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-6.12,1545894000,,10.01,320.0,14.0,8.99
16,-16.85,,2018-12-27 16:00:00,-34.87,0.09,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-7.12,1545897600,,10.01,311.0,16.0,11.0
17,-17.35,,2018-12-27 17:00:00,-32.86,0.12,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-8.12,1545901200,0.0,10.01,311.0,,8.99
18,-17.78,,2018-12-27 18:00:00,-34.87,0.09,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-8.12,1545904800,0.0,10.01,320.0,,10.0
19,-20.23,,2018-12-27 19:00:00,-33.83,0.11,wind,39.98694444,116.2905556,snow,hadian_meo,Windy,-9.11,1545908400,0.0,10.01,330.0,,13.0
20,-21.25,,2018-12-27 20:00:00,-34.88,0.11,wind,39.98694444,116.2905556,snow,hadian_meo,Windy,-10.12,1545912000,0.0,10.01,320.0,17.0,12.0
21,-20.44,,2018-12-27 21:00:00,-34.88,0.11,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-10.12,1545915600,0.0,10.01,311.0,14.99,10.0
22,-21.61,,2018-12-27 22:00:00,-33.83,0.12,wind,39.98694444,116.2905556,snow,hadian_meo,Windy,-10.12,1545919200,0.0,10.01,320.0,14.99,13.0
23,-20.86,,2018-12-27 23:00:00,-32.86,0.14,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-10.12,1545922800,0.0,10.01,320.0,16.0,11.0
0,-22.2,,2018-12-28 00:00:00,-32.87,0.15,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-11.13,1545926400,0.0,10.01,330.0,16.0,11.0
1,-21.78,,2018-12-28 01:00:00,-31.91,0.16,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-11.13,1545930000,0.0,10.01,330.0,16.0,10.0
2,-21.31,,2018-12-28 02:00:00,-31.91,0.16,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-11.13,1545933600,0.0,10.01,341.0,,8.99
3,-21.31,,2018-12-28 03:00:00,-31.91,0.16,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-11.13,1545937200,0.0,10.01,330.0,14.99,8.99
4,-22.08,,2018-12-28 04:00:00,-30.91,0.19,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-12.12,1545940800,0.0,10.01,330.0,,8.0
5,-21.49,,2018-12-28 05:00:00,-30.91,0.19,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-12.12,1545944400,0.0,10.01,320.0,,7.0
6,-22.08,,2018-12-28 06:00:00,-30.91,0.19,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-12.12,1545948000,0.0,10.01,330.0,,8.0
7,-22.6,,2018-12-28 07:00:00,-30.91,0.19,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-12.12,1545951600,0.0,10.01,330.0,,8.99
8,-20.08,,2018-12-28 08:00:00,-29.92,0.21,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-12.12,1545955200,,10.01,330.0,,5.0
9,-20.79,,2018-12-28 09:00:00,-29.92,0.19,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-11.13,1545958800,,10.01,311.0,,8.0
10,-18.64,,2018-12-28 10:00:00,-29.91,0.17,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-9.11,1545962400,,10.01,320.0,,8.99
11,-19.5,,2018-12-28 11:00:00,-29.91,0.17,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-9.11,1545966000,,10.01,300.0,,11.0
12,-16.47,,2018-12-28 12:00:00,-28.86,0.16,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-7.12,1545969600,,10.01,300.0,,10.0
13,-15.14,,2018-12-28 13:00:00,-28.86,0.15,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-6.12,1545973200,,10.01,300.0,14.99,10.0
14,-13.41,,2018-12-28 14:00:00,-28.86,0.13,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-5.12,1545976800,,10.01,311.0,,8.99
15,-12.97,,2018-12-28 15:00:00,-28.86,0.13,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-5.12,1545980400,,10.01,290.0,13.0,8.0
16,-12.97,,2018-12-28 16:00:00,-28.86,0.13,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-5.12,1545984000,,10.01,300.0,13.0,8.0
17,-13.78,,2018-12-28 17:00:00,-28.86,0.15,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-6.12,1545987600,0.0,10.01,300.0,13.0,7.0
18,-13.78,,2018-12-28 18:00:00,-27.9,0.16,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-6.12,1545991200,0.0,10.01,281.0,12.0,7.0
19,-13.78,,2018-12-28 19:00:00,-26.89,0.17,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-6.12,1545994800,0.0,10.01,281.0,13.0,7.0
20,-12.57,,2018-12-28 20:00:00,-26.89,0.17,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545998400,0.0,10.01,281.0,14.0,5.0
21,-12.57,,2018-12-28 21:00:00,-26.89,0.17,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1546002000,0.0,10.01,281.0,,5.0
22,-13.22,,2018-12-28 22:00:00,-27.9,0.16,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1546005600,0.0,10.01,290.0,11.0,6.0
23,-12.57,,2018-12-28 23:00:00,-27.9,0.16,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1546009200,0.0,10.01,290.0,11.0,5.0
0,-11.81,,2018-12-29 00:00:00,-26.89,0.17,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1546012800,0.0,10.01,300.0,,4.01
1,-9.59,,2018-12-29 01:00:00,-27.9,0.16,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1546016400,0.0,10.01,320.0,,2.0
2,-12.57,,2018-12-29 02:00:00,-27.9,0.16,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1546020000,0.0,10.01,290.0,,5.0
3,-13.04,,2018-12-29 03:00:00,-27.9,0.17,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1546023600,0.0,10.01,281.0,,4.01
4,-13.04,,2018-12-29 04:00:00,-28.86,0.16,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1546027200,0.0,10.01,290.0,,4.01
5,-14.49,,2018-12-29 05:00:00,-28.86,0.16,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1546030800,0.0,10.01,300.0,,6.0
6,-15.07,,2018-12-29 06:00:00,-28.87,0.17,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1546034400,0.0,10.01,320.0,,5.0
7,-15.48,,2018-12-29 07:00:00,-28.87,0.18,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-9.11,1546038000,0.0,10.01,341.0,,4.01
8,-15.07,,2018-12-29 08:00:00,-27.91,0.19,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1546041600,,10.01,341.0,,5.0
9,-10.57,,2018-12-29 09:00:00,-27.9,0.15,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1546045200,,10.01,330.0,,4.01
10,-11.19,,2018-12-29 10:00:00,-28.86,0.12,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1546048800,,10.01,320.0,12.0,7.0
11,-10.37,,2018-12-29 11:00:00,-27.89,0.13,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-3.11,1546052400,,10.01,320.0,12.0,8.0
12,-8.64,,2018-12-29 12:00:00,-27.89,0.12,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-2.12,1546056000,,10.01,300.0,,7.0
13,-8.64,,2018-12-29 13:00:00,-26.88,0.13,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-2.12,1546059600,,10.01,290.0,12.0,7.0
14,-6.05,,2018-12-29 14:00:00,-26.88,0.13,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1546063200,,10.01,0.0,11.0,3.0
15,-6.05,,2018-12-29 15:00:00,-26.88,0.13,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1546066800,,10.01,41.0,11.0,3.0
16,-4.93,,2018-12-29 16:00:00,-26.88,0.13,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1546070400,,10.01,11.0,,2.0
17,-7.25,,2018-12-29 17:00:00,-25.9,0.16,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1546074000,0.0,10.01,90.0,,2.0
18,-6.12,,2018-12-29 18:00:00,-25.91,0.19,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1546077600,0.0,10.01,131.0,,1.0
19,-11.13,,2018-12-29 19:00:00,-25.92,0.28,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1546081200,0.0,10.01,60.0,,1.0
20,-12.12,,2018-12-29 20:00:00,-23.93,0.37,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-12.12,1546084800,0.0,10.01,41.0,,1.0
21,-11.13,,2018-12-29 21:00:00,-23.93,0.34,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1546088400,0.0,10.01,,,0.0
22,-11.13,,2018-12-29 22:00:00,-22.93,0.37,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1546092000,0.0,10.01,,,0.0
23,-12.06,,2018-12-29 23:00:00,-22.92,0.27,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1546095600,0.0,10.01,30.0,,3.0
